2021-01-24 17:51:17 - INFO - Epoch: 7,	 Iter: 400,	 Loss: 2.29547,	 Val-Acc1: 18.22 (Best: 18.22),	 Val-Acc5: 41.00
2021-01-24 17:51:35 - INFO - Epoch: 7,	 Iter: 500,	 Loss: 2.41927,	 Val-Acc1: 19.36 (Best: 19.36),	 Val-Acc5: 43.86
2021-01-24 17:51:53 - INFO - Epoch: 7,	 Iter: 600,	 Loss: 2.14232,	 Val-Acc1: 22.54 (Best: 22.54),	 Val-Acc5: 48.24
2021-01-24 17:52:11 - INFO - Epoch: 7,	 Iter: 700,	 Loss: 2.28034,	 Val-Acc1: 21.80 (Best: 22.54),	 Val-Acc5: 47.22
2021-01-24 17:52:29 - INFO - Epoch: 7,	 Iter: 800,	 Loss: 2.33861,	 Val-Acc1: 26.94 (Best: 26.94),	 Val-Acc5: 54.22
2021-01-24 17:52:52 - INFO - Epoch: 8,	 Iter: 0,	 Loss: 2.21729,	 Val-Acc1: 26.02 (Best: 26.94),	 Val-Acc5: 54.02
2021-01-24 17:53:10 - INFO - Epoch: 8,	 Iter: 100,	 Loss: 2.23646,	 Val-Acc1: 29.76 (Best: 29.76),	 Val-Acc5: 58.78
2021-01-24 17:53:28 - INFO - Epoch: 8,	 Iter: 200,	 Loss: 2.53663,	 Val-Acc1: 28.00 (Best: 29.76),	 Val-Acc5: 56.22
2021-01-24 17:53:46 - INFO - Epoch: 8,	 Iter: 300,	 Loss: 2.47758,	 Val-Acc1: 34.04 (Best: 34.04),	 Val-Acc5: 63.12
2021-01-24 17:54:04 - INFO - Epoch: 8,	 Iter: 400,	 Loss: 2.42676,	 Val-Acc1: 33.56 (Best: 34.04),	 Val-Acc5: 63.30
2021-01-24 17:54:22 - INFO - Epoch: 8,	 Iter: 500,	 Loss: 2.70863,	 Val-Acc1: 33.60 (Best: 34.04),	 Val-Acc5: 65.00
2021-01-24 17:54:40 - INFO - Epoch: 8,	 Iter: 600,	 Loss: 2.19926,	 Val-Acc1: 34.58 (Best: 34.58),	 Val-Acc5: 64.62
2021-01-24 17:54:58 - INFO - Epoch: 8,	 Iter: 700,	 Loss: 1.84829,	 Val-Acc1: 35.86 (Best: 35.86),	 Val-Acc5: 67.48
2021-01-24 17:55:16 - INFO - Epoch: 8,	 Iter: 800,	 Loss: 2.20742,	 Val-Acc1: 36.48 (Best: 36.48),	 Val-Acc5: 66.66
2021-01-24 17:55:40 - INFO - Epoch: 9,	 Iter: 0,	 Loss: 2.11069,	 Val-Acc1: 38.98 (Best: 38.98),	 Val-Acc5: 69.52
2021-01-24 17:55:58 - INFO - Epoch: 9,	 Iter: 100,	 Loss: 2.48899,	 Val-Acc1: 39.22 (Best: 39.22),	 Val-Acc5: 70.26
